decision_step,episode_id,action,reward,done,obs_json,next_obs_json
108,3,1,-4.7918058156967165,False,"[0.0, 0.008954118937253952, 0.019812965765595436, 0.02951720729470253, 0.0, 0.10510988533496857, 0.0, 0.13333334028720856, 1.0]","[0.05000000074505806, 0.04992572218179703, 0.057516809552907944, 0.07538101822137833, 0.0, 0.24727033078670502, 0.0, 0.1666666716337204, 1.0]"
109,3,0,-11.722896164655685,False,"[0.05000000074505806, 0.04992572218179703, 0.057516809552907944, 0.07538101822137833, 0.0, 0.24727033078670502, 0.0, 0.1666666716337204, 1.0]","[0.0, 0.00011625599290709943, 0.1220189705491066, 0.1220189705491066, 0.0, 0.158253014087677, 0.0, 0.03333333507180214, 0.0]"
110,3,0,-14.493530948956806,False,"[0.0, 0.00011625599290709943, 0.1220189705491066, 0.1220189705491066, 0.0, 0.158253014087677, 0.0, 0.03333333507180214, 0.0]","[0.05000000074505806, 0.02802114188671112, 0.061834901571273804, 0.1699129045009613, 0.0, 0.10128192603588104, 0.0, 0.028333334252238274, 0.0]"
111,3,0,-8.73780400931835,False,"[0.05000000074505806, 0.02802114188671112, 0.061834901571273804, 0.1699129045009613, 0.0, 0.10128192603588104, 0.0, 0.028333334252238274, 0.0]","[0.05000000074505806, 0.08491599559783936, 0.09224546700716019, 0.2218143492937088, 0.0, 0.4248204231262207, 0.0, 0.061666667461395264, 0.0]"
112,3,0,-18.32592185139656,False,"[0.05000000074505806, 0.08491599559783936, 0.09224546700716019, 0.2218143492937088, 0.0, 0.4248204231262207, 0.0, 0.061666667461395264, 0.0]","[0.0, 0.0001940249203471467, 0.1893497109413147, 0.2680571675300598, 0.0, 0.27188506722450256, 0.0, 0.0949999988079071, 0.0]"
113,3,0,-16.64376431107521,False,"[0.0, 0.0001940249203471467, 0.1893497109413147, 0.2680571675300598, 0.0, 0.27188506722450256, 0.0, 0.0949999988079071, 0.0]","[0.0, 1.5481687398732902e-07, 0.1559208631515503, 0.1559208631515503, 0.0, 0.17400644719600677, 0.0, 0.12833333015441895, 0.0]"
114,3,1,-13.584150528907776,False,"[0.0, 1.5481687398732902e-07, 0.1559208631515503, 0.1559208631515503, 0.0, 0.17400644719600677, 0.0, 0.12833333015441895, 0.0]","[0.0, 1.235318930481455e-10, 0.0, 0.0, 0.0, 0.11136412620544434, 0.0, 0.1616666615009308, 1.0]"
115,3,1,-0.0,False,"[0.0, 1.235318930481455e-10, 0.0, 0.0, 0.0, 0.11136412620544434, 0.0, 0.1616666615009308, 1.0]","[0.0, 9.856889881133118e-14, 0.0, 0.0, 0.0, 0.07127304375171661, 0.0, 0.028333334252238274, 1.0]"
116,3,1,-0.0,False,"[0.0, 9.856889881133118e-14, 0.0, 0.0, 0.0, 0.07127304375171661, 0.0, 0.028333334252238274, 1.0]","[0.0, 7.86503575796814e-17, 0.0, 0.0, 0.0, 0.04561474546790123, 0.0, 0.009999999776482582, 1.0]"
117,3,1,-0.0,False,"[0.0, 7.86503575796814e-17, 0.0, 0.0, 0.0, 0.04561474546790123, 0.0, 0.009999999776482582, 1.0]","[0.0, 6.275690706703963e-20, 0.0, 0.0, 0.0, 0.029193438589572906, 0.0, 0.04333333298563957, 1.0]"
118,3,1,-0.0,False,"[0.0, 6.275690706703963e-20, 0.0, 0.0, 0.0, 0.029193438589572906, 0.0, 0.04333333298563957, 1.0]","[0.0, 5.0075154769438343e-23, 0.0, 0.0, 0.0, 0.018683800473809242, 0.0, 0.07666666805744171, 1.0]"
119,3,1,-0.0,False,"[0.0, 5.0075154769438343e-23, 0.0, 0.0, 0.0, 0.018683800473809242, 0.0, 0.07666666805744171, 1.0]","[0.0, 3.9956100672283706e-26, 0.0, 0.0, 0.0, 0.011957632377743721, 0.0, 0.10999999940395355, 1.0]"
120,3,1,-0.0,True,"[0.0, 3.9956100672283706e-26, 0.0, 0.0, 0.0, 0.011957632377743721, 0.0, 0.10999999940395355, 1.0]","[0.0, 3.188188041057276e-29, 0.0, 0.0, 0.0, 0.007652884349226952, 0.0, 0.1433333307504654, 1.0]"
1,4,0,-0.0,False,"[0.0, 3.7508711942648196e-30, 0.0, 0.0, 0.0, 0.006122307851910591, 0.0, 0.15333333611488342, 0.0]","[0.0, 2.99290504446451e-33, 0.0, 0.0, 0.0, 0.003918277099728584, 0.0, 0.18666666746139526, 0.0]"
2,4,0,-0.0,False,"[0.0, 2.99290504446451e-33, 0.0, 0.0, 0.0, 0.003918277099728584, 0.0, 0.18666666746139526, 0.0]","[0.0, 2.3881069231493228e-36, 0.0, 0.0, 0.0, 0.0025076973251998425, 0.0, 0.2199999988079071, 0.0]"
3,4,0,-0.0,False,"[0.0, 2.3881069231493228e-36, 0.0, 0.0, 0.0, 0.0025076973251998425, 0.0, 0.2199999988079071, 0.0]","[0.0, 1.9055248881458873e-39, 0.0, 0.0, 0.0, 0.0016049261903390288, 0.0, 0.25333333015441895, 0.0]"
4,4,0,-0.0,False,"[0.0, 1.9055248881458873e-39, 0.0, 0.0, 0.0, 0.0016049261903390288, 0.0, 0.25333333015441895, 0.0]","[0.0, 1.5204088337924265e-42, 0.0, 0.0, 0.0, 0.0010271527571603656, 0.0, 0.2866666615009308, 0.0]"
5,4,0,-1.593515815337499,False,"[0.0, 1.5204088337924265e-42, 0.0, 0.0, 0.0, 0.0010271527571603656, 0.0, 0.2866666615009308, 0.0]","[0.10000000149011612, 0.09855786710977554, 0.023843707516789436, 0.03159971162676811, 0.0, 0.3806573748588562, 0.0, 0.3199999928474426, 0.0]"
6,4,0,-6.132719308137894,False,"[0.10000000149011612, 0.09855786710977554, 0.023843707516789436, 0.03159971162676811, 0.0, 0.3806573748588562, 0.0, 0.3199999928474426, 0.0]","[0.0, 0.004455675836652517, 0.07207449525594711, 0.07207449525594711, 0.0, 0.24362072348594666, 0.0, 0.35333332419395447, 0.0]"
7,4,1,-11.691552579402924,False,"[0.0, 0.004455675836652517, 0.07207449525594711, 0.07207449525594711, 0.0, 0.24362072348594666, 0.0, 0.35333332419395447, 0.0]","[0.0, 3.555284820322413e-06, 0.11908428370952606, 0.11908428370952606, 0.0, 0.15591725707054138, 0.0, 0.03333333507180214, 1.0]"
8,4,1,-17.082106673717497,False,"[0.0, 3.555284820322413e-06, 0.11908428370952606, 0.11908428370952606, 0.0, 0.15591725707054138, 0.0, 0.03333333507180214, 1.0]","[0.0, 2.83684231661141e-09, 0.16416196525096893, 0.16416196525096893, 0.0, 0.09978704899549484, 0.0, 0.06666667014360428, 1.0]"
9,4,1,-4.064252090454102,False,"[0.0, 2.83684231661141e-09, 0.16416196525096893, 0.16416196525096893, 0.0, 0.09978704899549484, 0.0, 0.06666667014360428, 1.0]","[0.0, 2.2635808158422144e-12, 0.0, 0.0, 0.0, 0.06386370956897736, 0.0, 0.10000000149011612, 1.0]"
10,4,1,-0.025,False,"[0.0, 2.2635808158422144e-12, 0.0, 0.0, 0.0, 0.06386370956897736, 0.0, 0.10000000149011612, 1.0]","[0.05000000074505806, 0.014999999664723873, 0.0, 0.0, 0.0, 0.04087277501821518, 0.0, 0.13333334028720856, 1.0]"
11,4,1,-2.931594657897949,False,"[0.05000000074505806, 0.014999999664723873, 0.0, 0.0, 0.0, 0.04087277501821518, 0.0, 0.13333334028720856, 1.0]","[0.0, 1.1968840226472821e-05, 0.047127339988946915, 0.047127339988946915, 0.0, 0.10615857690572739, 0.0, 0.1666666716337204, 1.0]"
12,4,1,-9.07155863046646,False,"[0.0, 1.1968840226472821e-05, 0.047127339988946915, 0.047127339988946915, 0.0, 0.10615857690572739, 0.0, 0.1666666716337204, 1.0]","[0.0, 9.550208623920753e-09, 0.09935270249843597, 0.09935270249843597, 0.0, 0.06794148683547974, 0.0, 0.20000000298023224, 1.0]"
13,4,1,-14.784572231769562,False,"[0.0, 9.550208623920753e-09, 0.09935270249843597, 0.09935270249843597, 0.0, 0.06794148683547974, 0.0, 0.20000000298023224, 1.0]","[0.0, 7.620327979740438e-12, 0.1448054164648056, 0.1448054164648056, 0.0, 0.04348255321383476, 0.0, 0.23333333432674408, 1.0]"
14,4,1,-20.114436173439024,False,"[0.0, 7.620327979740438e-12, 0.1448054164648056, 0.1448054164648056, 0.0, 0.04348255321383476, 0.0, 0.23333333432674408, 1.0]","[0.0, 6.080432364612099e-15, 0.18793629109859467, 0.18793629109859467, 0.0, 0.02782883308827877, 0.0, 0.2666666805744171, 1.0]"
15,4,1,-17.249373638629912,False,"[0.0, 6.080432364612099e-15, 0.18793629109859467, 0.18793629109859467, 0.0, 0.02782883308827877, 0.0, 0.2666666805744171, 1.0]","[0.0, 4.851714559185864e-18, 0.0, 0.0, 0.0, 0.017810452729463577, 0.0, 0.30000001192092896, 1.0]"
16,4,1,-0.0,False,"[0.0, 4.851714559185864e-18, 0.0, 0.0, 0.0, 0.017810452729463577, 0.0, 0.30000001192092896, 1.0]","[0.0, 3.871293316246967e-21, 0.0, 0.0, 0.0, 0.011398689821362495, 0.0, 0.01666666753590107, 1.0]"
17,4,1,-0.0,False,"[0.0, 3.871293316246967e-21, 0.0, 0.0, 0.0, 0.011398689821362495, 0.0, 0.01666666753590107, 1.0]","[0.0, 3.088992542026171e-24, 0.0, 0.0, 0.0, 0.007295161951333284, 0.0, 0.05000000074505806, 1.0]"
18,4,1,-0.0,False,"[0.0, 3.088992542026171e-24, 0.0, 0.0, 0.0, 0.007295161951333284, 0.0, 0.05000000074505806, 1.0]","[0.0, 2.464777216842591e-27, 0.0, 0.0, 0.0, 0.004668903537094593, 0.0, 0.03166666626930237, 1.0]"
19,4,1,-0.0,False,"[0.0, 2.464777216842591e-27, 0.0, 0.0, 0.0, 0.004668903537094593, 0.0, 0.03166666626930237, 1.0]","[0.0, 1.9667015427675406e-30, 0.0, 0.0, 0.0, 0.0029880981892347336, 0.0, 0.06499999761581421, 1.0]"
20,4,1,-0.0,False,"[0.0, 1.9667015427675406e-30, 0.0, 0.0, 0.0, 0.0029880981892347336, 0.0, 0.06499999761581421, 1.0]","[0.0, 1.569275774798138e-33, 0.0, 0.0, 0.0, 0.001912382896989584, 0.0, 0.09833333641290665, 1.0]"
21,4,1,-0.0,False,"[0.0, 1.569275774798138e-33, 0.0, 0.0, 0.0, 0.001912382896989584, 0.0, 0.09833333641290665, 1.0]","[0.0, 1.2521606677896977e-36, 0.0, 0.0, 0.0, 0.0012239250354468822, 0.0, 0.1316666603088379, 1.0]"
22,4,1,-0.0,False,"[0.0, 1.2521606677896977e-36, 0.0, 0.0, 0.0, 0.0012239250354468822, 0.0, 0.1316666603088379, 1.0]","[0.0, 9.991272063620589e-40, 0.0, 0.0, 0.0, 0.0007833120180293918, 0.0, 0.16500000655651093, 1.0]"
23,4,1,-0.43491126894950866,False,"[0.0, 9.991272063620589e-40, 0.0, 0.0, 0.0, 0.0007833120180293918, 0.0, 0.16500000655651093, 1.0]","[0.05000000074505806, 0.04283181577920914, 0.01259707473218441, 0.01627511903643608, 0.0, 0.20050132274627686, 0.0, 0.19833333790302277, 1.0]"
24,4,0,-4.069126707315445,False,"[0.05000000074505806, 0.04283181577920914, 0.01259707473218441, 0.01627511903643608, 0.0, 0.20050132274627686, 0.0, 0.19833333790302277, 1.0]","[0.0, 0.012101014144718647, 0.047017280012369156, 0.06225055828690529, 0.0, 0.20832084119319916, 0.0, 0.2316666692495346, 0.0]"
25,4,0,-6.48175625403722,False,"[0.0, 0.012101014144718647, 0.047017280012369156, 0.06225055828690529, 0.0, 0.20832084119319916, 0.0, 0.2316666692495346, 0.0]","[0.15000000596046448, 0.12041380256414413, 0.04044167697429657, 0.11017095297574997, 0.0, 0.3333253264427185, 0.0, 0.26499998569488525, 0.0]"
26,4,0,-8.493498733639717,False,"[0.15000000596046448, 0.12041380256414413, 0.04044167697429657, 0.11017095297574997, 0.0, 0.3333253264427185, 0.0, 0.26499998569488525, 0.0]","[0.10000000149011612, 0.1450796276330948, 0.07455302029848099, 0.15531207621097565, 0.0, 0.6333281993865967, 0.0, 0.2983333468437195, 0.0]"
27,4,0,-12.130065828561783,False,"[0.10000000149011612, 0.1450796276330948, 0.07455302029848099, 0.15531207621097565, 0.0, 0.6333281993865967, 0.0, 0.2983333468437195, 0.0]","[0.05000000074505806, 0.05004311352968216, 0.11668965965509415, 0.20185419917106628, 0.0, 0.4853300452232361, 0.0, 0.3316666781902313, 0.0]"
28,4,0,-18.91613199412823,False,"[0.05000000074505806, 0.05004311352968216, 0.11668965965509415, 0.20185419917106628, 0.0, 0.4853300452232361, 0.0, 0.3316666781902313, 0.0]","[0.0, 0.00023741247423458844, 0.17702895402908325, 0.24896350502967834, 0.0, 0.3106112480163574, 0.0, 0.36500000953674316, 0.0]"
29,4,1,-16.012754279375077,False,"[0.0, 0.00023741247423458844, 0.17702895402908325, 0.24896350502967834, 0.0, 0.3106112480163574, 0.0, 0.36500000953674316, 0.0]","[0.0, 1.8943678981031553e-07, 0.15067806839942932, 0.15067806839942932, 0.0, 0.19879119098186493, 0.0, 0.03333333507180214, 1.0]"
30,4,1,-21.067599523067475,False,"[0.0, 1.8943678981031553e-07, 0.15067806839942932, 0.15067806839942932, 0.0, 0.19879119098186493, 0.0, 0.03333333507180214, 1.0]","[0.0, 1.5115590723535632e-10, 0.1993183046579361, 0.1993183046579361, 0.0, 0.12722636759281158, 0.0, 0.06666667014360428, 1.0]"
31,4,1,-15.589954841136933,False,"[0.0, 1.5115590723535632e-10, 0.1993183046579361, 0.1993183046579361, 0.0, 0.12722636759281158, 0.0, 0.06666667014360428, 1.0]","[0.05000000074505806, 0.04945326969027519, 0.10539758950471878, 0.25106754899024963, 0.0, 0.281424880027771, 0.0, 0.10000000149011612, 1.0]"
32,4,1,-8.414846238295238,False,"[0.05000000074505806, 0.04945326969027519, 0.10539758950471878, 0.25106754899024963, 0.0, 0.281424880027771, 0.0, 0.10000000149011612, 1.0]","[0.05000000074505806, 0.05090760812163353, 0.039971739053726196, 0.08994744718074799, 0.0, 0.5801119208335876, 0.0, 0.13333334028720856, 1.0]"
33,4,1,-9.548521490891774,False,"[0.05000000074505806, 0.05090760812163353, 0.039971739053726196, 0.08994744718074799, 0.0, 0.5801119208335876, 0.0, 0.13333334028720856, 1.0]","[0.0, 0.0028831246308982372, 0.11372411996126175, 0.14610092341899872, 0.0, 0.37127164006233215, 0.0, 0.1666666716337204, 1.0]"
34,4,1,-10.384719762206078,False,"[0.0, 0.0028831246308982372, 0.11372411996126175, 0.14610092341899872, 0.0, 0.37127164006233215, 0.0, 0.1666666716337204, 1.0]","[0.0, 0.0005309450207278132, 0.09766244143247604, 0.1928272247314453, 0.0, 0.41761383414268494, 0.0, 0.20000000298023224, 1.0]"
35,4,1,-16.197406259179115,False,"[0.0, 0.0005309450207278132, 0.09766244143247604, 0.1928272247314453, 0.0, 0.41761383414268494, 0.0, 0.20000000298023224, 1.0]","[0.0, 4.2365306285319093e-07, 0.17084035277366638, 0.24266745150089264, 0.0, 0.26727285981178284, 0.0, 0.23333333432674408, 1.0]"
36,4,1,-23.972009082635246,False,"[0.0, 4.2365306285319093e-07, 0.17084035277366638, 0.24266745150089264, 0.0, 0.26727285981178284, 0.0, 0.23333333432674408, 1.0]","[0.0, 3.380423996279802e-10, 0.1940632462501526, 0.23705030977725983, 0.0, 0.1710546314716339, 0.0, 0.2666666805744171, 1.0]"
37,4,1,-26.16298815011978,False,"[0.0, 3.380423996279802e-10, 0.1940632462501526, 0.23705030977725983, 0.0, 0.1710546314716339, 0.0, 0.2666666805744171, 1.0]","[0.0, 2.6973169249371043e-13, 0.2039671391248703, 0.2039671391248703, 0.0, 0.10947496443986893, 0.0, 0.30000001192092896, 1.0]"
38,4,1,-3.8226219415664673,False,"[0.0, 2.6973169249371043e-13, 0.2039671391248703, 0.2039671391248703, 0.0, 0.10947496443986893, 0.0, 0.30000001192092896, 1.0]","[0.0, 2.1522502355267873e-16, 0.0, 0.0, 0.0, 0.07006397843360901, 0.0, 0.3333333432674408, 1.0]"
39,4,1,-0.0,False,"[0.0, 2.1522502355267873e-16, 0.0, 0.0, 0.0, 0.07006397843360901, 0.0, 0.3333333432674408, 1.0]","[0.0, 1.7173291860139182e-19, 0.0, 0.0, 0.0, 0.044840943068265915, 0.0, 0.028333334252238274, 1.0]"
40,4,1,-0.0,False,"[0.0, 1.7173291860139182e-19, 0.0, 0.0, 0.0, 0.044840943068265915, 0.0, 0.028333334252238274, 1.0]","[0.0, 1.3702959472328244e-22, 0.0, 0.0, 0.0, 0.028698204085230827, 0.0, 0.009999999776482582, 1.0]"
41,4,1,-0.0,False,"[0.0, 1.3702959472328244e-22, 0.0, 0.0, 0.0, 0.028698204085230827, 0.0, 0.009999999776482582, 1.0]","[0.0, 1.093390180622686e-25, 0.0, 0.0, 0.0, 0.018366850912570953, 0.0, 0.04333333298563957, 1.0]"
42,4,1,-0.0,False,"[0.0, 1.093390180622686e-25, 0.0, 0.0, 0.0, 0.018366850912570953, 0.0, 0.04333333298563957, 1.0]","[0.0, 8.724407879441385e-29, 0.0, 0.0, 0.0, 0.011754784733057022, 0.0, 0.07666666805744171, 1.0]"
43,4,1,-0.0,False,"[0.0, 8.724407879441385e-29, 0.0, 0.0, 0.0, 0.011754784733057022, 0.0, 0.07666666805744171, 1.0]","[0.0, 6.961402735717949e-32, 0.0, 0.0, 0.0, 0.00752306217327714, 0.0, 0.10999999940395355, 1.0]"
44,4,1,-0.0,False,"[0.0, 6.961402735717949e-32, 0.0, 0.0, 0.0, 0.00752306217327714, 0.0, 0.10999999940395355, 1.0]","[0.0, 5.554660801566483e-35, 0.0, 0.0, 0.0, 0.004814759828150272, 0.0, 0.1433333307504654, 1.0]"
45,4,1,-0.1482434630393982,False,"[0.0, 5.554660801566483e-35, 0.0, 0.0, 0.0, 0.004814759828150272, 0.0, 0.1433333307504654, 1.0]","[0.0, 0.003601500065997243, 0.008558372966945171, 0.008558372966945171, 0.0, 0.10308144986629486, 0.0, 0.17666666209697723, 1.0]"
46,4,1,-3.4745562195777895,False,"[0.0, 0.003601500065997243, 0.008558372966945171, 0.008558372966945171, 0.0, 0.10308144986629486, 0.0, 0.17666666209697723, 1.0]","[0.0, 2.873718358387123e-06, 0.047699008136987686, 0.047699008136987686, 0.0, 0.06597212702035904, 0.0, 0.20999999344348907, 1.0]"
47,4,1,-8.312495648860931,False,"[0.0, 2.873718358387123e-06, 0.047699008136987686, 0.047699008136987686, 0.0, 0.06597212702035904, 0.0, 0.20999999344348907, 1.0]","[0.0, 2.2930051191139e-09, 0.08844590187072754, 0.08844590187072754, 0.0, 0.04222216084599495, 0.0, 0.2433333396911621, 1.0]"
48,4,1,-6.943195223808289,False,"[0.0, 2.2930051191139e-09, 0.08844590187072754, 0.08844590187072754, 0.0, 0.04222216084599495, 0.0, 0.2433333396911621, 1.0]","[0.0, 0.00010610800381982699, 0.07102299481630325, 0.1359671652317047, 0.0, 0.18702217936515808, 0.0, 0.27666667103767395, 1.0]"
49,4,1,-8.342701332569124,False,"[0.0, 0.00010610800381982699, 0.07102299481630325, 0.1359671652317047, 0.0, 0.18702217936515808, 0.0, 0.27666667103767395, 1.0]","[0.0, 0.0002473071508575231, 0.10600483417510986, 0.20152772963047028, 0.0, 0.27969419956207275, 0.0, 0.3100000023841858, 1.0]"
50,4,1,-18.662533184289934,False,"[0.0, 0.0002473071508575231, 0.10600483417510986, 0.20152772963047028, 0.0, 0.27969419956207275, 0.0, 0.3100000023841858, 1.0]","[0.0, 1.9733198541871388e-07, 0.19789749383926392, 0.2923869490623474, 0.0, 0.17900428175926208, 0.0, 0.34333333373069763, 1.0]"
51,4,1,-27.19345949192841,False,"[0.0, 1.9733198541871388e-07, 0.19789749383926392, 0.2923869490623474, 0.0, 0.17900428175926208, 0.0, 0.34333333373069763, 1.0]","[0.0, 1.5745565962177466e-10, 0.24947470426559448, 0.2802847921848297, 0.0, 0.1145627424120903, 0.0, 0.3766666650772095, 1.0]"
52,4,1,-34.545518440008166,False,"[0.0, 1.5745565962177466e-10, 0.24947470426559448, 0.2802847921848297, 0.0, 0.1145627424120903, 0.0, 0.3766666650772095, 1.0]","[0.0, 1.2563744261531035e-13, 0.3194071054458618, 0.34160199761390686, 0.0, 0.07332015782594681, 0.0, 0.4099999964237213, 1.0]"
53,4,1,-41.32339864373207,False,"[0.0, 1.2563744261531035e-13, 0.3194071054458618, 0.34160199761390686, 0.0, 0.07332015782594681, 0.0, 0.4099999964237213, 1.0]","[0.0, 0.0051449998281896114, 0.21309569478034973, 0.4187639355659485, 0.0, 0.0469249002635479, 0.0, 0.44333332777023315, 1.0]"
54,4,1,-14.06717374722163,False,"[0.0, 0.0051449998281896114, 0.21309569478034973, 0.4187639355659485, 0.0, 0.0469249002635479, 0.0, 0.44333332777023315, 1.0]","[0.0, 0.00035705813206732273, 0.047541212290525436, 0.06084906682372093, 0.0, 0.21003194153308868, 0.0, 0.476666659116745, 1.0]"
55,4,1,-9.056480584541957,False,"[0.0, 0.00035705813206732273, 0.047541212290525436, 0.06084906682372093, 0.0, 0.21003194153308868, 0.0, 0.476666659116745, 1.0]","[0.10000000149011612, 0.03000028431415558, 0.035415805876255035, 0.1062474176287651, 0.0, 0.13442043960094452, 0.0, 0.5099999904632568, 1.0]"
56,4,0,-7.048370094299318,False,"[0.10000000149011612, 0.03000028431415558, 0.035415805876255035, 0.1062474176287651, 0.0, 0.13442043960094452, 0.0, 0.5099999904632568, 1.0]","[0.10000000149011612, 0.10027952492237091, 0.07115589827299118, 0.15987133979797363, 0.0, 0.40602907538414, 0.0, 0.006666666828095913, 0.0]"
57,4,0,-12.784151705106103,False,"[0.10000000149011612, 0.10027952492237091, 0.07115589827299118, 0.15987133979797363, 0.0, 0.40602907538414, 0.0, 0.006666666828095913, 0.0]","[0.0, 0.010580015368759632, 0.10359370708465576, 0.20862160623073578, 0.0, 0.2598586082458496, 0.0, 0.03999999910593033, 0.0]"
58,4,0,-13.153903011480969,False,"[0.0, 0.010580015368759632, 0.10359370708465576, 0.20862160623073578, 0.0, 0.2598586082458496, 0.0, 0.03999999910593033, 0.0]","[0.0, 7.965545955812559e-05, 0.12713859975337982, 0.26193904876708984, 0.0, 0.3263095021247864, 0.0, 0.07333333045244217, 0.0]"
59,4,0,-17.826023656129838,False,"[0.0, 7.965545955812559e-05, 0.12713859975337982, 0.26193904876708984, 0.0, 0.3263095021247864, 0.0, 0.07333333045244217, 0.0]","[0.0, 6.355889325959652e-08, 0.15255719423294067, 0.2012820988893509, 0.0, 0.20883809030056, 0.0, 0.1066666692495346, 0.0]"
60,4,0,-21.15030677318573,False,"[0.0, 6.355889325959652e-08, 0.15255719423294067, 0.2012820988893509, 0.0, 0.20883809030056, 0.0, 0.1066666692495346, 0.0]","[0.0, 5.0715081439944854e-11, 0.19873423874378204, 0.24745914340019226, 0.0, 0.13365638256072998, 0.0, 0.14000000059604645, 0.0]"
61,4,1,-24.164901888370515,False,"[0.0, 5.0715081439944854e-11, 0.19873423874378204, 0.24745914340019226, 0.0, 0.13365638256072998, 0.0, 0.14000000059604645, 0.0]","[0.0, 4.046671445200392e-14, 0.20119105279445648, 0.20119105279445648, 0.0, 0.08554007858037949, 0.0, 0.006666666828095913, 1.0]"
62,4,1,-27.446787357330322,False,"[0.0, 4.046671445200392e-14, 0.20119105279445648, 0.20119105279445648, 0.0, 0.08554007858037949, 0.0, 0.006666666828095913, 1.0]","[0.0, 3.2289306230917755e-17, 0.2522139251232147, 0.2522139251232147, 0.0, 0.05474565178155899, 0.0, 0.03999999910593033, 1.0]"
63,4,1,-21.854621756076813,False,"[0.0, 3.2289306230917755e-17, 0.2522139251232147, 0.2522139251232147, 0.0, 0.05474565178155899, 0.0, 0.03999999910593033, 1.0]","[0.0, 2.5764370638186747e-20, 0.0, 0.0, 0.0, 0.035037215799093246, 0.0, 0.021666666492819786, 1.0]"
64,4,1,-0.0,False,"[0.0, 2.5764370638186747e-20, 0.0, 0.0, 0.0, 0.035037215799093246, 0.0, 0.021666666492819786, 1.0]","[0.0, 2.055797551415829e-23, 0.0, 0.0, 0.0, 0.022423818707466125, 0.0, 0.054999999701976776, 1.0]"
65,4,1,-0.0,False,"[0.0, 2.055797551415829e-23, 0.0, 0.0, 0.0, 0.022423818707466125, 0.0, 0.054999999701976776, 1.0]","[0.0, 1.6403673811522828e-26, 0.0, 0.0, 0.0, 0.01435124408453703, 0.0, 0.08833333104848862, 1.0]"
66,4,1,-0.0,False,"[0.0, 1.6403673811522828e-26, 0.0, 0.0, 0.0, 0.01435124408453703, 0.0, 0.08833333104848862, 1.0]","[0.0, 1.308886365256424e-29, 0.0, 0.0, 0.0, 0.00918479636311531, 0.0, 0.12166666984558105, 1.0]"
67,4,1,-0.0,False,"[0.0, 1.308886365256424e-29, 0.0, 0.0, 0.0, 0.00918479636311531, 0.0, 0.12166666984558105, 1.0]","[0.0, 1.0443900699755362e-32, 0.0, 0.0, 0.0, 0.005878269672393799, 0.0, 0.1550000011920929, 1.0]"
68,4,1,-0.0,False,"[0.0, 1.0443900699755362e-32, 0.0, 0.0, 0.0, 0.005878269672393799, 0.0, 0.1550000011920929, 1.0]","[0.0, 8.333424840540528e-36, 0.0, 0.0, 0.0, 0.0037620924413204193, 0.0, 0.18833333253860474, 1.0]"
69,4,1,-0.0,False,"[0.0, 8.333424840540528e-36, 0.0, 0.0, 0.0, 0.0037620924413204193, 0.0, 0.18833333253860474, 1.0]","[0.0, 6.649428861227943e-39, 0.0, 0.0, 0.0, 0.002407739171758294, 0.0, 0.22166666388511658, 1.0]"
70,4,1,-0.0,False,"[0.0, 6.649428861227943e-39, 0.0, 0.0, 0.0, 0.002407739171758294, 0.0, 0.22166666388511658, 1.0]","[0.0, 5.3053159859337574e-42, 0.0, 0.0, 0.0, 0.0015409530606120825, 0.0, 0.2549999952316284, 1.0]"
71,4,1,-0.0,False,"[0.0, 5.3053159859337574e-42, 0.0, 0.0, 0.0, 0.0015409530606120825, 0.0, 0.2549999952316284, 1.0]","[0.0, 4.203895392974451e-45, 0.0, 0.0, 0.0, 0.00098620995413512, 0.0, 0.28833332657814026, 1.0]"
72,4,1,-0.0,False,"[0.0, 4.203895392974451e-45, 0.0, 0.0, 0.0, 0.00098620995413512, 0.0, 0.28833332657814026, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0006311743636615574, 0.0, 0.3216666579246521, 1.0]"
73,4,1,-0.0,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0006311743636615574, 0.0, 0.3216666579246521, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.000403951620683074, 0.0, 0.35499998927116394, 1.0]"
74,4,1,-0.0,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.000403951620683074, 0.0, 0.35499998927116394, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0002585290349088609, 0.0, 0.3883333206176758, 1.0]"
75,4,1,-0.0,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0002585290349088609, 0.0, 0.3883333206176758, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.00016545857943128794, 0.0, 0.4216666519641876, 1.0]"
76,4,1,-1.1189179029918852,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.00016545857943128794, 0.0, 0.4216666519641876, 1.0]","[0.10000000149011612, 0.11007712036371231, 0.014795918948948383, 0.02145778387784958, 0.0, 0.600105881690979, 0.0, 0.45500001311302185, 1.0]"
77,4,0,-4.4618481320426575,False,"[0.10000000149011612, 0.11007712036371231, 0.014795918948948383, 0.02145778387784958, 0.0, 0.600105881690979, 0.0, 0.45500001311302185, 1.0]","[0.10000000149011612, 0.07542568445205688, 0.03436479717493057, 0.056433770805597305, 0.0, 0.6640677452087402, 0.0, 0.4883333444595337, 0.0]"
